#query	EC
TARA_ARC_108_MAG_00201_000000000030_8	-
TARA_ARC_108_MAG_00201_000000000030_9	-
TARA_ARC_108_MAG_00201_000000000030_10	-
TARA_ARC_108_MAG_00201_000000000030_11	-
TARA_ARC_108_MAG_00201_000000000031_1	-
TARA_ARC_108_MAG_00201_000000000031_2	-
TARA_ARC_108_MAG_00201_000000000031_3	-
TARA_ARC_108_MAG_00201_000000000032_1	-
TARA_ARC_108_MAG_00201_000000000032_3	1.1.1.34
TARA_ARC_108_MAG_00201_000000000032_4	2.7.7.41,2.7.7.67
TARA_ARC_108_MAG_00201_000000000032_5	2.7.9.2
TARA_ARC_108_MAG_00201_000000000032_7	-
TARA_ARC_108_MAG_00201_000000000032_8	1.14.19.23,1.14.19.45
TARA_ARC_108_MAG_00201_000000000032_9	-
TARA_ARC_108_MAG_00201_000000000033_1	4.1.1.33
TARA_ARC_108_MAG_00201_000000000033_3	2.7.1.36
TARA_ARC_108_MAG_00201_000000000033_4	2.5.1.39
TARA_ARC_108_MAG_00201_000000000033_5	5.4.99.22
TARA_ARC_108_MAG_00201_000000000033_6	-
TARA_ARC_108_MAG_00201_000000000033_7	-
TARA_ARC_108_MAG_00201_000000000033_8	-
TARA_ARC_108_MAG_00201_000000000034_1	6.3.2.12,6.3.2.17
TARA_ARC_108_MAG_00201_000000000034_2	-
TARA_ARC_108_MAG_00201_000000000034_3	-
TARA_ARC_108_MAG_00201_000000000034_4	-
TARA_ARC_108_MAG_00201_000000000034_5	-
TARA_ARC_108_MAG_00201_000000000034_6	1.4.1.3
TARA_ARC_108_MAG_00201_000000000035_1	6.3.5.3
TARA_ARC_108_MAG_00201_000000000035_2	-
TARA_ARC_108_MAG_00201_000000000035_3	-
TARA_ARC_108_MAG_00201_000000000035_4	2.1.1.176
TARA_ARC_108_MAG_00201_000000000035_5	-
TARA_ARC_108_MAG_00201_000000000035_6	3.6.4.12
TARA_ARC_108_MAG_00201_000000000035_7	-
TARA_ARC_108_MAG_00201_000000000035_8	-
TARA_ARC_108_MAG_00201_000000000035_9	-
TARA_ARC_108_MAG_00201_000000000035_10	-
TARA_ARC_108_MAG_00201_000000000035_11	-
TARA_ARC_108_MAG_00201_000000000036_1	-
TARA_ARC_108_MAG_00201_000000000036_3	-
TARA_ARC_108_MAG_00201_000000000036_4	-
TARA_ARC_108_MAG_00201_000000000036_5	-
TARA_ARC_108_MAG_00201_000000000036_6	-
TARA_ARC_108_MAG_00201_000000000036_7	-
TARA_ARC_108_MAG_00201_000000000036_8	2.5.1.3
TARA_ARC_108_MAG_00201_000000000036_9	-
TARA_ARC_108_MAG_00201_000000000036_11	-
TARA_ARC_108_MAG_00201_000000000036_12	-
TARA_ARC_108_MAG_00201_000000000036_13	2.3.1.128
TARA_ARC_108_MAG_00201_000000000036_14	-
TARA_ARC_108_MAG_00201_000000000036_15	-
TARA_ARC_108_MAG_00201_000000000036_16	-
TARA_ARC_108_MAG_00201_000000000036_17	-
TARA_ARC_108_MAG_00201_000000000036_18	6.3.2.6
TARA_ARC_108_MAG_00201_000000000036_19	1.3.1.44,1.3.1.9
TARA_ARC_108_MAG_00201_000000000036_20	-
TARA_ARC_108_MAG_00201_000000000036_21	-
TARA_ARC_108_MAG_00201_000000000036_22	-
TARA_ARC_108_MAG_00201_000000000036_23	-
TARA_ARC_108_MAG_00201_000000000036_24	-
TARA_ARC_108_MAG_00201_000000000036_25	-
TARA_ARC_108_MAG_00201_000000000036_26	-
TARA_ARC_108_MAG_00201_000000000037_1	-
TARA_ARC_108_MAG_00201_000000000037_2	-
TARA_ARC_108_MAG_00201_000000000037_3	1.4.1.4
TARA_ARC_108_MAG_00201_000000000037_4	6.1.1.20
TARA_ARC_108_MAG_00201_000000000037_5	-
TARA_ARC_108_MAG_00201_000000000037_6	-
TARA_ARC_108_MAG_00201_000000000037_7	-
TARA_ARC_108_MAG_00201_000000000037_8	-
TARA_ARC_108_MAG_00201_000000000037_9	2.7.1.30
TARA_ARC_108_MAG_00201_000000000037_10	-
TARA_ARC_108_MAG_00201_000000000037_11	1.1.5.3
TARA_ARC_108_MAG_00201_000000000037_13	-
TARA_ARC_108_MAG_00201_000000000037_14	-
TARA_ARC_108_MAG_00201_000000000037_15	-
TARA_ARC_108_MAG_00201_000000000037_16	-
TARA_ARC_108_MAG_00201_000000000037_17	1.1.1.94
TARA_ARC_108_MAG_00201_000000000038_1	-
TARA_ARC_108_MAG_00201_000000000038_2	2.7.7.39
TARA_ARC_108_MAG_00201_000000000038_3	1.1.1.271
TARA_ARC_108_MAG_00201_000000000038_4	4.2.1.47
TARA_ARC_108_MAG_00201_000000000038_5	3.1.3.48
TARA_ARC_108_MAG_00201_000000000038_8	-
TARA_ARC_108_MAG_00201_000000000038_9	-
TARA_ARC_108_MAG_00201_000000000038_10	6.3.2.10
TARA_ARC_108_MAG_00201_000000000038_11	-
TARA_ARC_108_MAG_00201_000000000038_12	-
TARA_ARC_108_MAG_00201_000000000038_13	-
TARA_ARC_108_MAG_00201_000000000038_14	3.5.4.5
TARA_ARC_108_MAG_00201_000000000038_15	-
TARA_ARC_108_MAG_00201_000000000038_16	2.3.1.180
TARA_ARC_108_MAG_00201_000000000038_17	6.3.5.2
TARA_ARC_108_MAG_00201_000000000038_18	-
TARA_ARC_108_MAG_00201_000000000038_19	-
TARA_ARC_108_MAG_00201_000000000038_20	-
TARA_ARC_108_MAG_00201_000000000038_21	-
TARA_ARC_108_MAG_00201_000000000038_22	5.4.99.2
TARA_ARC_108_MAG_00201_000000000038_23	5.4.99.2
TARA_ARC_108_MAG_00201_000000000038_24	-
TARA_ARC_108_MAG_00201_000000000038_25	2.7.1.48
TARA_ARC_108_MAG_00201_000000000038_26	-
TARA_ARC_108_MAG_00201_000000000038_27	-
TARA_ARC_108_MAG_00201_000000000038_28	-
TARA_ARC_108_MAG_00201_000000000038_29	-
TARA_ARC_108_MAG_00201_000000000038_30	-
TARA_ARC_108_MAG_00201_000000000038_31	-
TARA_ARC_108_MAG_00201_000000000038_32	-
TARA_ARC_108_MAG_00201_000000000038_33	1.1.1.94
TARA_ARC_108_MAG_00201_000000000038_34	2.3.1.51,3.1.3.3
TARA_ARC_108_MAG_00201_000000000038_35	-
TARA_ARC_108_MAG_00201_000000000038_36	-
TARA_ARC_108_MAG_00201_000000000039_1	-
TARA_ARC_108_MAG_00201_000000000039_2	3.4.11.2
TARA_ARC_108_MAG_00201_000000000039_3	-
TARA_ARC_108_MAG_00201_000000000039_5	1.5.1.20
TARA_ARC_108_MAG_00201_000000000039_6	2.1.1.13
TARA_ARC_108_MAG_00201_000000000039_7	2.1.1.13
TARA_ARC_108_MAG_00201_000000000040_1	-
TARA_ARC_108_MAG_00201_000000000040_2	-
TARA_ARC_108_MAG_00201_000000000040_4	-
TARA_ARC_108_MAG_00201_000000000040_5	-
TARA_ARC_108_MAG_00201_000000000040_6	-
TARA_ARC_108_MAG_00201_000000000040_7	-
TARA_ARC_108_MAG_00201_000000000040_8	-
TARA_ARC_108_MAG_00201_000000000040_9	5.1.3.3
TARA_ARC_108_MAG_00201_000000000040_10	2.7.1.6
TARA_ARC_108_MAG_00201_000000000040_11	2.7.7.12
TARA_ARC_108_MAG_00201_000000000040_12	4.2.1.51
TARA_ARC_108_MAG_00201_000000000040_13	2.6.1.83
TARA_ARC_108_MAG_00201_000000000040_14	1.3.1.12
TARA_ARC_108_MAG_00201_000000000040_15	5.4.99.5
TARA_ARC_108_MAG_00201_000000000041_2	-
TARA_ARC_108_MAG_00201_000000000041_3	-
TARA_ARC_108_MAG_00201_000000000041_4	-
TARA_ARC_108_MAG_00201_000000000041_5	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_6	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_7	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_8	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_9	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_10	1.6.5.8
TARA_ARC_108_MAG_00201_000000000041_12	-
TARA_ARC_108_MAG_00201_000000000041_13	-
TARA_ARC_108_MAG_00201_000000000041_14	-
TARA_ARC_108_MAG_00201_000000000042_1	-
TARA_ARC_108_MAG_00201_000000000042_2	2.8.4.4
TARA_ARC_108_MAG_00201_000000000042_3	-
TARA_ARC_108_MAG_00201_000000000042_4	-
TARA_ARC_108_MAG_00201_000000000042_5	-
TARA_ARC_108_MAG_00201_000000000042_6	-
TARA_ARC_108_MAG_00201_000000000042_7	6.1.1.16
TARA_ARC_108_MAG_00201_000000000042_8	-
TARA_ARC_108_MAG_00201_000000000042_9	-
TARA_ARC_108_MAG_00201_000000000042_10	-
TARA_ARC_108_MAG_00201_000000000042_11	-
TARA_ARC_108_MAG_00201_000000000042_12	-
TARA_ARC_108_MAG_00201_000000000042_13	2.3.1.51
TARA_ARC_108_MAG_00201_000000000042_14	-
TARA_ARC_108_MAG_00201_000000000042_15	-
TARA_ARC_108_MAG_00201_000000000042_16	-
TARA_ARC_108_MAG_00201_000000000043_1	-
TARA_ARC_108_MAG_00201_000000000043_2	-
TARA_ARC_108_MAG_00201_000000000043_3	-
TARA_ARC_108_MAG_00201_000000000043_4	2.7.2.1
TARA_ARC_108_MAG_00201_000000000043_5	2.3.1.8
TARA_ARC_108_MAG_00201_000000000043_6	-
TARA_ARC_108_MAG_00201_000000000043_7	-
TARA_ARC_108_MAG_00201_000000000043_8	-
TARA_ARC_108_MAG_00201_000000000043_9	5.3.1.13
TARA_ARC_108_MAG_00201_000000000043_10	3.6.4.12
TARA_ARC_108_MAG_00201_000000000043_12	-
TARA_ARC_108_MAG_00201_000000000043_13	-
TARA_ARC_108_MAG_00201_000000000043_14	-
TARA_ARC_108_MAG_00201_000000000043_15	-
TARA_ARC_108_MAG_00201_000000000043_16	-
TARA_ARC_108_MAG_00201_000000000043_17	-
TARA_ARC_108_MAG_00201_000000000043_18	-
TARA_ARC_108_MAG_00201_000000000043_19	-
TARA_ARC_108_MAG_00201_000000000043_20	-
TARA_ARC_108_MAG_00201_000000000044_1	-
TARA_ARC_108_MAG_00201_000000000044_2	-
TARA_ARC_108_MAG_00201_000000000044_3	-
TARA_ARC_108_MAG_00201_000000000044_4	-
TARA_ARC_108_MAG_00201_000000000044_5	-
TARA_ARC_108_MAG_00201_000000000045_1	-
TARA_ARC_108_MAG_00201_000000000045_2	-
TARA_ARC_108_MAG_00201_000000000045_3	1.8.1.8
TARA_ARC_108_MAG_00201_000000000045_5	-
TARA_ARC_108_MAG_00201_000000000045_6	-
TARA_ARC_108_MAG_00201_000000000045_7	-
TARA_ARC_108_MAG_00201_000000000045_8	-
TARA_ARC_108_MAG_00201_000000000045_9	-
TARA_ARC_108_MAG_00201_000000000045_10	-
TARA_ARC_108_MAG_00201_000000000045_11	-
TARA_ARC_108_MAG_00201_000000000045_12	-
TARA_ARC_108_MAG_00201_000000000045_13	-
TARA_ARC_108_MAG_00201_000000000045_14	-
TARA_ARC_108_MAG_00201_000000000045_15	-
TARA_ARC_108_MAG_00201_000000000045_16	-
TARA_ARC_108_MAG_00201_000000000045_17	3.1.4.46
TARA_ARC_108_MAG_00201_000000000045_18	-
TARA_ARC_108_MAG_00201_000000000045_19	-
TARA_ARC_108_MAG_00201_000000000045_20	-
TARA_ARC_108_MAG_00201_000000000045_21	-
TARA_ARC_108_MAG_00201_000000000045_22	6.1.1.12
TARA_ARC_108_MAG_00201_000000000045_23	-
TARA_ARC_108_MAG_00201_000000000045_24	2.1.1.198
TARA_ARC_108_MAG_00201_000000000045_25	1.3.99.16
TARA_ARC_108_MAG_00201_000000000046_1	-
TARA_ARC_108_MAG_00201_000000000046_2	-
TARA_ARC_108_MAG_00201_000000000046_3	2.3.1.39
TARA_ARC_108_MAG_00201_000000000046_4	-
TARA_ARC_108_MAG_00201_000000000046_5	-
TARA_ARC_108_MAG_00201_000000000047_1	2.7.7.6
TARA_ARC_108_MAG_00201_000000000047_2	-
TARA_ARC_108_MAG_00201_000000000047_3	-
TARA_ARC_108_MAG_00201_000000000047_4	3.5.2.3
TARA_ARC_108_MAG_00201_000000000047_5	1.1.1.42,1.1.1.85
TARA_ARC_108_MAG_00201_000000000047_6	-
TARA_ARC_108_MAG_00201_000000000047_7	4.2.3.5
TARA_ARC_108_MAG_00201_000000000048_1	-
TARA_ARC_108_MAG_00201_000000000048_2	-
TARA_ARC_108_MAG_00201_000000000048_3	4.3.1.17
TARA_ARC_108_MAG_00201_000000000048_4	-
TARA_ARC_108_MAG_00201_000000000048_5	1.13.11.63
TARA_ARC_108_MAG_00201_000000000048_6	-
TARA_ARC_108_MAG_00201_000000000048_7	-
TARA_ARC_108_MAG_00201_000000000048_8	-
TARA_ARC_108_MAG_00201_000000000048_9	-
TARA_ARC_108_MAG_00201_000000000048_10	-
TARA_ARC_108_MAG_00201_000000000048_11	-
TARA_ARC_108_MAG_00201_000000000048_12	-
TARA_ARC_108_MAG_00201_000000000048_13	5.4.99.23
TARA_ARC_108_MAG_00201_000000000049_3	2.7.7.7
TARA_ARC_108_MAG_00201_000000000049_4	-
TARA_ARC_108_MAG_00201_000000000049_5	-
TARA_ARC_108_MAG_00201_000000000049_6	1.1.1.399,1.1.1.95
TARA_ARC_108_MAG_00201_000000000049_7	2.6.1.52
TARA_ARC_108_MAG_00201_000000000049_8	-
TARA_ARC_108_MAG_00201_000000000049_9	-
TARA_ARC_108_MAG_00201_000000000049_10	-
TARA_ARC_108_MAG_00201_000000000049_11	-
TARA_ARC_108_MAG_00201_000000000050_1	1.8.7.1
TARA_ARC_108_MAG_00201_000000000050_2	1.3.1.76,2.1.1.107,4.2.1.75,4.99.1.4
TARA_ARC_108_MAG_00201_000000000050_3	1.8.1.9
TARA_ARC_108_MAG_00201_000000000050_4	-
TARA_ARC_108_MAG_00201_000000000050_5	2.3.1.30
TARA_ARC_108_MAG_00201_000000000050_6	2.5.1.47
TARA_ARC_108_MAG_00201_000000000051_1	-
TARA_ARC_108_MAG_00201_000000000051_2	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15
TARA_ARC_108_MAG_00201_000000000051_3	-
TARA_ARC_108_MAG_00201_000000000051_4	-
TARA_ARC_108_MAG_00201_000000000051_5	4.1.99.22
TARA_ARC_108_MAG_00201_000000000051_6	-
TARA_ARC_108_MAG_00201_000000000051_7	2.10.1.1
TARA_ARC_108_MAG_00201_000000000051_8	4.6.1.17
TARA_ARC_108_MAG_00201_000000000051_9	-
TARA_ARC_108_MAG_00201_000000000051_10	2.7.7.77
TARA_ARC_108_MAG_00201_000000000051_11	2.7.7.80,2.8.1.11
TARA_ARC_108_MAG_00201_000000000051_12	-
TARA_ARC_108_MAG_00201_000000000051_13	-
TARA_ARC_108_MAG_00201_000000000051_14	-
TARA_ARC_108_MAG_00201_000000000051_15	-
TARA_ARC_108_MAG_00201_000000000051_16	-
TARA_ARC_108_MAG_00201_000000000051_17	-
TARA_ARC_108_MAG_00201_000000000051_18	-
TARA_ARC_108_MAG_00201_000000000052_1	-
TARA_ARC_108_MAG_00201_000000000053_1	-
TARA_ARC_108_MAG_00201_000000000053_2	1.2.1.41
TARA_ARC_108_MAG_00201_000000000053_3	2.7.2.11
TARA_ARC_108_MAG_00201_000000000053_4	1.5.1.2
TARA_ARC_108_MAG_00201_000000000053_5	-
TARA_ARC_108_MAG_00201_000000000053_6	3.4.11.2
TARA_ARC_108_MAG_00201_000000000053_8	-
TARA_ARC_108_MAG_00201_000000000053_9	-
TARA_ARC_108_MAG_00201_000000000053_10	5.4.99.21
TARA_ARC_108_MAG_00201_000000000053_11	2.4.2.29
TARA_ARC_108_MAG_00201_000000000053_12	-
TARA_ARC_108_MAG_00201_000000000053_13	-
TARA_ARC_108_MAG_00201_000000000053_14	2.1.3.15,6.4.1.2
TARA_ARC_108_MAG_00201_000000000053_15	-
TARA_ARC_108_MAG_00201_000000000053_16	4.3.1.3
TARA_ARC_108_MAG_00201_000000000053_17	-
TARA_ARC_108_MAG_00201_000000000053_18	-
TARA_ARC_108_MAG_00201_000000000053_19	2.3.1.12
TARA_ARC_108_MAG_00201_000000000053_20	1.2.4.1
TARA_ARC_108_MAG_00201_000000000053_21	-
TARA_ARC_108_MAG_00201_000000000053_22	3.4.13.22
TARA_ARC_108_MAG_00201_000000000053_23	-
TARA_ARC_108_MAG_00201_000000000053_24	-
TARA_ARC_108_MAG_00201_000000000053_25	-
TARA_ARC_108_MAG_00201_000000000053_26	-
TARA_ARC_108_MAG_00201_000000000053_27	-
TARA_ARC_108_MAG_00201_000000000053_28	-
TARA_ARC_108_MAG_00201_000000000053_29	-
TARA_ARC_108_MAG_00201_000000000053_30	-
TARA_ARC_108_MAG_00201_000000000053_31	-
TARA_ARC_108_MAG_00201_000000000054_2	5.3.3.2
TARA_ARC_108_MAG_00201_000000000054_3	4.1.2.50,4.2.3.12
TARA_ARC_108_MAG_00201_000000000054_4	-
TARA_ARC_108_MAG_00201_000000000054_5	1.1.3.48,2.7.7.38
TARA_ARC_108_MAG_00201_000000000054_6	-
TARA_ARC_108_MAG_00201_000000000054_7	-
TARA_ARC_108_MAG_00201_000000000054_8	-
TARA_ARC_108_MAG_00201_000000000054_9	-
TARA_ARC_108_MAG_00201_000000000054_10	-
TARA_ARC_108_MAG_00201_000000000054_11	-
TARA_ARC_108_MAG_00201_000000000054_12	-
TARA_ARC_108_MAG_00201_000000000054_13	3.1.4.55
TARA_ARC_108_MAG_00201_000000000054_14	-
TARA_ARC_108_MAG_00201_000000000054_16	-
TARA_ARC_108_MAG_00201_000000000054_17	6.5.1.2
TARA_ARC_108_MAG_00201_000000000054_18	-
TARA_ARC_108_MAG_00201_000000000055_1	-
TARA_ARC_108_MAG_00201_000000000055_2	-
TARA_ARC_108_MAG_00201_000000000055_3	-
TARA_ARC_108_MAG_00201_000000000055_4	-
TARA_ARC_108_MAG_00201_000000000055_6	-
TARA_ARC_108_MAG_00201_000000000056_1	-
TARA_ARC_108_MAG_00201_000000000056_2	-
TARA_ARC_108_MAG_00201_000000000056_3	-
TARA_ARC_108_MAG_00201_000000000056_4	5.3.1.6
TARA_ARC_108_MAG_00201_000000000056_5	-
TARA_ARC_108_MAG_00201_000000000056_6	5.4.99.20
TARA_ARC_108_MAG_00201_000000000056_7	-
TARA_ARC_108_MAG_00201_000000000056_8	-
TARA_ARC_108_MAG_00201_000000000056_9	2.3.1.57
TARA_ARC_108_MAG_00201_000000000056_10	3.6.1.23
TARA_ARC_108_MAG_00201_000000000057_1	-
TARA_ARC_108_MAG_00201_000000000057_2	-
TARA_ARC_108_MAG_00201_000000000057_3	-
TARA_ARC_108_MAG_00201_000000000057_4	-
TARA_ARC_108_MAG_00201_000000000057_5	-
TARA_ARC_108_MAG_00201_000000000057_6	-
TARA_ARC_108_MAG_00201_000000000057_7	2.7.1.24
TARA_ARC_108_MAG_00201_000000000057_8	2.7.13.3
TARA_ARC_108_MAG_00201_000000000057_9	-
TARA_ARC_108_MAG_00201_000000000057_10	-
TARA_ARC_108_MAG_00201_000000000057_11	-
TARA_ARC_108_MAG_00201_000000000057_12	-
TARA_ARC_108_MAG_00201_000000000057_13	2.7.7.7
TARA_ARC_108_MAG_00201_000000000057_14	-
TARA_ARC_108_MAG_00201_000000000057_15	-
TARA_ARC_108_MAG_00201_000000000057_16	-
TARA_ARC_108_MAG_00201_000000000057_17	-
TARA_ARC_108_MAG_00201_000000000057_18	-
TARA_ARC_108_MAG_00201_000000000057_19	1.3.1.98
TARA_ARC_108_MAG_00201_000000000057_20	2.6.1.1,2.6.1.2,2.6.1.66
TARA_ARC_108_MAG_00201_000000000057_21	-
TARA_ARC_108_MAG_00201_000000000057_22	-
TARA_ARC_108_MAG_00201_000000000057_23	6.1.1.9
TARA_ARC_108_MAG_00201_000000000058_1	-
TARA_ARC_108_MAG_00201_000000000058_2	-
TARA_ARC_108_MAG_00201_000000000058_3	-
TARA_ARC_108_MAG_00201_000000000058_5	-
TARA_ARC_108_MAG_00201_000000000058_6	-
TARA_ARC_108_MAG_00201_000000000058_7	-
TARA_ARC_108_MAG_00201_000000000058_8	-
TARA_ARC_108_MAG_00201_000000000058_9	2.1.2.10
TARA_ARC_108_MAG_00201_000000000058_10	3.4.11.9
TARA_ARC_108_MAG_00201_000000000058_11	-
TARA_ARC_108_MAG_00201_000000000058_12	-
TARA_ARC_108_MAG_00201_000000000058_13	5.99.1.2
TARA_ARC_108_MAG_00201_000000000058_14	-
TARA_ARC_108_MAG_00201_000000000058_15	-
TARA_ARC_108_MAG_00201_000000000058_16	4.1.1.20
TARA_ARC_108_MAG_00201_000000000058_17	-
TARA_ARC_108_MAG_00201_000000000058_18	-
TARA_ARC_108_MAG_00201_000000000058_19	-
TARA_ARC_108_MAG_00201_000000000058_20	-
TARA_ARC_108_MAG_00201_000000000058_21	-
TARA_ARC_108_MAG_00201_000000000058_22	1.7.1.7
TARA_ARC_108_MAG_00201_000000000058_23	-
TARA_ARC_108_MAG_00201_000000000058_24	-
TARA_ARC_108_MAG_00201_000000000058_25	-
TARA_ARC_108_MAG_00201_000000000058_26	-
TARA_ARC_108_MAG_00201_000000000058_27	-
TARA_ARC_108_MAG_00201_000000000058_28	3.6.4.12
TARA_ARC_108_MAG_00201_000000000058_29	-
TARA_ARC_108_MAG_00201_000000000058_30	2.5.1.7
TARA_ARC_108_MAG_00201_000000000058_31	-
TARA_ARC_108_MAG_00201_000000000058_32	-
TARA_ARC_108_MAG_00201_000000000058_33	-
TARA_ARC_108_MAG_00201_000000000058_34	4.2.1.3,4.2.1.99
TARA_ARC_108_MAG_00201_000000000059_3	3.4.11.2
TARA_ARC_108_MAG_00201_000000000059_4	-
TARA_ARC_108_MAG_00201_000000000059_5	-
TARA_ARC_108_MAG_00201_000000000059_6	-
TARA_ARC_108_MAG_00201_000000000059_7	-
TARA_ARC_108_MAG_00201_000000000059_8	-
TARA_ARC_108_MAG_00201_000000000059_9	-
TARA_ARC_108_MAG_00201_000000000059_13	-
TARA_ARC_108_MAG_00201_000000000059_14	-
TARA_ARC_108_MAG_00201_000000000059_15	-
TARA_ARC_108_MAG_00201_000000000059_16	3.4.11.4
TARA_ARC_108_MAG_00201_000000000059_17	-
TARA_ARC_108_MAG_00201_000000000059_18	-
TARA_ARC_108_MAG_00201_000000000059_19	-
TARA_ARC_108_MAG_00201_000000000059_20	2.1.2.1
TARA_ARC_108_MAG_00201_000000000059_21	3.7.1.2
TARA_ARC_108_MAG_00201_000000000059_22	-
TARA_ARC_108_MAG_00201_000000000059_23	-
TARA_ARC_108_MAG_00201_000000000059_24	-
TARA_ARC_108_MAG_00201_000000000059_25	-
TARA_ARC_108_MAG_00201_000000000059_26	-
TARA_ARC_108_MAG_00201_000000000059_27	-
TARA_ARC_108_MAG_00201_000000000059_28	-
TARA_ARC_108_MAG_00201_000000000059_29	-
TARA_ARC_108_MAG_00201_000000000059_30	4.1.1.11,4.1.1.29,4.1.1.86
TARA_ARC_108_MAG_00201_000000000059_31	1.13.11.20
TARA_ARC_108_MAG_00201_000000000059_32	-
TARA_ARC_108_MAG_00201_000000000059_33	-
TARA_ARC_108_MAG_00201_000000000060_1	-
TARA_ARC_108_MAG_00201_000000000060_2	-
TARA_ARC_108_MAG_00201_000000000060_3	2.4.2.9
TARA_ARC_108_MAG_00201_000000000060_4	2.7.1.71
TARA_ARC_108_MAG_00201_000000000060_6	-
TARA_ARC_108_MAG_00201_000000000060_8	6.2.1.5
TARA_ARC_108_MAG_00201_000000000060_9	-
TARA_ARC_108_MAG_00201_000000000060_10	-
TARA_ARC_108_MAG_00201_000000000060_11	-
TARA_ARC_108_MAG_00201_000000000060_12	-
TARA_ARC_108_MAG_00201_000000000060_13	-
TARA_ARC_108_MAG_00201_000000000060_14	3.5.2.3
TARA_ARC_108_MAG_00201_000000000060_15	-
TARA_ARC_108_MAG_00201_000000000060_16	-
TARA_ARC_108_MAG_00201_000000000060_17	-
TARA_ARC_108_MAG_00201_000000000060_18	-
TARA_ARC_108_MAG_00201_000000000060_19	1.1.1.100
TARA_ARC_108_MAG_00201_000000000060_20	6.2.1.5
TARA_ARC_108_MAG_00201_000000000060_21	2.3.1.191
TARA_ARC_108_MAG_00201_000000000060_22	-
TARA_ARC_108_MAG_00201_000000000060_23	2.3.1.129
TARA_ARC_108_MAG_00201_000000000060_24	3.5.1.108,4.2.1.59
TARA_ARC_108_MAG_00201_000000000060_25	2.3.1.191
TARA_ARC_108_MAG_00201_000000000060_26	-
TARA_ARC_108_MAG_00201_000000000060_27	-
TARA_ARC_108_MAG_00201_000000000060_29	-
TARA_ARC_108_MAG_00201_000000000060_30	1.4.1.1
TARA_ARC_108_MAG_00201_000000000060_31	-
TARA_ARC_108_MAG_00201_000000000060_32	2.1.1.34
TARA_ARC_108_MAG_00201_000000000060_33	-
TARA_ARC_108_MAG_00201_000000000060_34	-
TARA_ARC_108_MAG_00201_000000000060_35	-
TARA_ARC_108_MAG_00201_000000000060_36	-
TARA_ARC_108_MAG_00201_000000000060_37	-
TARA_ARC_108_MAG_00201_000000000060_38	-
TARA_ARC_108_MAG_00201_000000000060_39	-
TARA_ARC_108_MAG_00201_000000000060_40	-
TARA_ARC_108_MAG_00201_000000000060_41	-
TARA_ARC_108_MAG_00201_000000000060_42	-
TARA_ARC_108_MAG_00201_000000000060_43	-
TARA_ARC_108_MAG_00201_000000000060_44	-
TARA_ARC_108_MAG_00201_000000000060_45	1.3.1.10,1.3.1.9
TARA_ARC_108_MAG_00201_000000000060_46	-
TARA_ARC_108_MAG_00201_000000000060_47	-
TARA_ARC_108_MAG_00201_000000000060_48	4.1.1.36,6.3.2.5
TARA_ARC_108_MAG_00201_000000000060_49	-
TARA_ARC_108_MAG_00201_000000000060_50	-
TARA_ARC_108_MAG_00201_000000000060_51	4.3.3.7
TARA_ARC_108_MAG_00201_000000000060_52	-
TARA_ARC_108_MAG_00201_000000000060_53	-
TARA_ARC_108_MAG_00201_000000000060_54	-
TARA_ARC_108_MAG_00201_000000000060_55	-
TARA_ARC_108_MAG_00201_000000000060_57	-
TARA_ARC_108_MAG_00201_000000000060_58	-
TARA_ARC_108_MAG_00201_000000000060_59	-
TARA_ARC_108_MAG_00201_000000000060_60	-
TARA_ARC_108_MAG_00201_000000000061_1	2.4.99.17
TARA_ARC_108_MAG_00201_000000000061_2	2.5.1.19
TARA_ARC_108_MAG_00201_000000000061_3	-
TARA_ARC_108_MAG_00201_000000000061_4	-
TARA_ARC_108_MAG_00201_000000000061_5	-
TARA_ARC_108_MAG_00201_000000000061_6	-
TARA_ARC_108_MAG_00201_000000000061_7	-
TARA_ARC_108_MAG_00201_000000000061_9	2.6.99.2
TARA_ARC_108_MAG_00201_000000000061_10	-
TARA_ARC_108_MAG_00201_000000000061_11	2.7.1.23
TARA_ARC_108_MAG_00201_000000000061_12	-
TARA_ARC_108_MAG_00201_000000000061_13	2.5.1.31
TARA_ARC_108_MAG_00201_000000000061_14	-
TARA_ARC_108_MAG_00201_000000000061_15	-
TARA_ARC_108_MAG_00201_000000000061_16	-
TARA_ARC_108_MAG_00201_000000000061_17	5.1.1.3
TARA_ARC_108_MAG_00201_000000000061_18	-
TARA_ARC_108_MAG_00201_000000000061_19	-
TARA_ARC_108_MAG_00201_000000000061_20	-
TARA_ARC_108_MAG_00201_000000000061_22	-
TARA_ARC_108_MAG_00201_000000000061_23	-
TARA_ARC_108_MAG_00201_000000000061_24	-
TARA_ARC_108_MAG_00201_000000000061_26	-
TARA_ARC_108_MAG_00201_000000000061_27	-
TARA_ARC_108_MAG_00201_000000000061_28	-
TARA_ARC_108_MAG_00201_000000000061_29	-
TARA_ARC_108_MAG_00201_000000000061_30	-
TARA_ARC_108_MAG_00201_000000000061_31	-
