#query	EC
TARA_ARC_108_MAG_00083_000000000039_29	-
TARA_ARC_108_MAG_00083_000000000039_30	-
TARA_ARC_108_MAG_00083_000000000039_31	-
TARA_ARC_108_MAG_00083_000000000039_32	2.3.1.191
TARA_ARC_108_MAG_00083_000000000039_33	-
TARA_ARC_108_MAG_00083_000000000039_34	-
TARA_ARC_108_MAG_00083_000000000039_35	-
TARA_ARC_108_MAG_00083_000000000039_36	-
TARA_ARC_108_MAG_00083_000000000039_37	-
TARA_ARC_108_MAG_00083_000000000039_38	2.5.1.47
TARA_ARC_108_MAG_00083_000000000039_39	3.6.1.13
TARA_ARC_108_MAG_00083_000000000039_40	-
TARA_ARC_108_MAG_00083_000000000039_41	2.1.1.79
TARA_ARC_108_MAG_00083_000000000039_42	4.1.99.3
TARA_ARC_108_MAG_00083_000000000039_43	1.1.1.1
TARA_ARC_108_MAG_00083_000000000039_44	-
TARA_ARC_108_MAG_00083_000000000039_45	-
TARA_ARC_108_MAG_00083_000000000039_46	-
TARA_ARC_108_MAG_00083_000000000039_47	4.2.1.2
TARA_ARC_108_MAG_00083_000000000039_48	-
TARA_ARC_108_MAG_00083_000000000039_49	-
TARA_ARC_108_MAG_00083_000000000039_50	4.1.2.13
TARA_ARC_108_MAG_00083_000000000039_51	-
TARA_ARC_108_MAG_00083_000000000039_52	-
TARA_ARC_108_MAG_00083_000000000039_53	-
TARA_ARC_108_MAG_00083_000000000039_54	3.1.26.12
TARA_ARC_108_MAG_00083_000000000039_55	-
TARA_ARC_108_MAG_00083_000000000039_56	-
TARA_ARC_108_MAG_00083_000000000039_57	2.7.13.3
TARA_ARC_108_MAG_00083_000000000039_58	6.3.5.3
TARA_ARC_108_MAG_00083_000000000039_59	6.3.5.3
TARA_ARC_108_MAG_00083_000000000039_60	6.3.2.6
TARA_ARC_108_MAG_00083_000000000039_61	2.1.1.13,2.1.1.5
TARA_ARC_108_MAG_00083_000000000039_62	-
TARA_ARC_108_MAG_00083_000000000039_63	2.1.1.13
TARA_ARC_108_MAG_00083_000000000040_1	-
TARA_ARC_108_MAG_00083_000000000040_2	4.1.3.27
TARA_ARC_108_MAG_00083_000000000040_3	5.2.1.8
TARA_ARC_108_MAG_00083_000000000040_4	-
TARA_ARC_108_MAG_00083_000000000040_5	2.4.2.22
TARA_ARC_108_MAG_00083_000000000040_6	1.3.1.10,1.3.1.9
TARA_ARC_108_MAG_00083_000000000040_7	1.4.3.5
TARA_ARC_108_MAG_00083_000000000040_8	-
TARA_ARC_108_MAG_00083_000000000040_9	-
TARA_ARC_108_MAG_00083_000000000040_10	1.17.4.1
TARA_ARC_108_MAG_00083_000000000041_1	-
TARA_ARC_108_MAG_00083_000000000041_2	-
TARA_ARC_108_MAG_00083_000000000041_3	-
TARA_ARC_108_MAG_00083_000000000041_4	-
TARA_ARC_108_MAG_00083_000000000041_5	1.9.3.1
TARA_ARC_108_MAG_00083_000000000042_1	-
TARA_ARC_108_MAG_00083_000000000042_2	-
TARA_ARC_108_MAG_00083_000000000042_3	-
TARA_ARC_108_MAG_00083_000000000042_4	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15
TARA_ARC_108_MAG_00083_000000000042_5	4.1.99.22
TARA_ARC_108_MAG_00083_000000000042_6	-
TARA_ARC_108_MAG_00083_000000000042_7	-
TARA_ARC_108_MAG_00083_000000000042_8	2.6.1.16
TARA_ARC_108_MAG_00083_000000000042_9	2.3.1.157,2.7.7.23
TARA_ARC_108_MAG_00083_000000000042_10	3.1.3.18
TARA_ARC_108_MAG_00083_000000000042_11	-
TARA_ARC_108_MAG_00083_000000000042_12	-
TARA_ARC_108_MAG_00083_000000000042_13	1.3.8.4
TARA_ARC_108_MAG_00083_000000000043_1	-
TARA_ARC_108_MAG_00083_000000000043_2	-
TARA_ARC_108_MAG_00083_000000000043_3	-
TARA_ARC_108_MAG_00083_000000000043_4	3.2.2.27
TARA_ARC_108_MAG_00083_000000000043_5	-
TARA_ARC_108_MAG_00083_000000000043_6	-
TARA_ARC_108_MAG_00083_000000000043_7	-
TARA_ARC_108_MAG_00083_000000000043_8	-
TARA_ARC_108_MAG_00083_000000000043_9	-
TARA_ARC_108_MAG_00083_000000000043_10	-
TARA_ARC_108_MAG_00083_000000000043_11	-
TARA_ARC_108_MAG_00083_000000000043_12	2.3.2.2,3.4.19.13
TARA_ARC_108_MAG_00083_000000000044_1	2.7.2.4
TARA_ARC_108_MAG_00083_000000000044_2	2.7.3.9
TARA_ARC_108_MAG_00083_000000000044_3	-
TARA_ARC_108_MAG_00083_000000000044_4	-
TARA_ARC_108_MAG_00083_000000000044_5	2.7.2.11
TARA_ARC_108_MAG_00083_000000000044_7	-
TARA_ARC_108_MAG_00083_000000000045_1	1.3.99.16
TARA_ARC_108_MAG_00083_000000000045_2	-
TARA_ARC_108_MAG_00083_000000000045_3	-
TARA_ARC_108_MAG_00083_000000000045_4	-
TARA_ARC_108_MAG_00083_000000000045_5	-
TARA_ARC_108_MAG_00083_000000000045_6	6.2.1.3
TARA_ARC_108_MAG_00083_000000000045_7	-
TARA_ARC_108_MAG_00083_000000000045_8	-
TARA_ARC_108_MAG_00083_000000000046_1	-
TARA_ARC_108_MAG_00083_000000000046_2	-
TARA_ARC_108_MAG_00083_000000000046_3	2.1.1.172
TARA_ARC_108_MAG_00083_000000000046_4	1.1.1.159
TARA_ARC_108_MAG_00083_000000000046_5	1.3.3.3
TARA_ARC_108_MAG_00083_000000000046_6	-
TARA_ARC_108_MAG_00083_000000000046_7	2.5.1.61
TARA_ARC_108_MAG_00083_000000000046_8	4.1.1.37
TARA_ARC_108_MAG_00083_000000000046_9	-
TARA_ARC_108_MAG_00083_000000000046_10	-
TARA_ARC_108_MAG_00083_000000000046_11	-
TARA_ARC_108_MAG_00083_000000000046_12	-
TARA_ARC_108_MAG_00083_000000000046_13	3.7.1.2
TARA_ARC_108_MAG_00083_000000000046_14	-
TARA_ARC_108_MAG_00083_000000000046_15	-
TARA_ARC_108_MAG_00083_000000000046_17	-
TARA_ARC_108_MAG_00083_000000000046_18	-
TARA_ARC_108_MAG_00083_000000000046_19	6.3.2.6
TARA_ARC_108_MAG_00083_000000000046_20	2.1.1.228
TARA_ARC_108_MAG_00083_000000000046_21	-
TARA_ARC_108_MAG_00083_000000000046_22	-
TARA_ARC_108_MAG_00083_000000000046_23	5.4.99.5
TARA_ARC_108_MAG_00083_000000000046_24	3.6.5.4
TARA_ARC_108_MAG_00083_000000000046_25	-
TARA_ARC_108_MAG_00083_000000000046_26	-
TARA_ARC_108_MAG_00083_000000000046_27	-
TARA_ARC_108_MAG_00083_000000000046_28	-
TARA_ARC_108_MAG_00083_000000000046_29	-
TARA_ARC_108_MAG_00083_000000000046_30	-
TARA_ARC_108_MAG_00083_000000000046_31	-
TARA_ARC_108_MAG_00083_000000000046_32	-
TARA_ARC_108_MAG_00083_000000000046_33	-
TARA_ARC_108_MAG_00083_000000000046_34	-
TARA_ARC_108_MAG_00083_000000000047_1	3.5.3.11,3.5.3.7
TARA_ARC_108_MAG_00083_000000000047_2	-
TARA_ARC_108_MAG_00083_000000000047_3	-
TARA_ARC_108_MAG_00083_000000000047_4	3.4.13.9,3.5.4.44
TARA_ARC_108_MAG_00083_000000000047_5	3.5.1.125
TARA_ARC_108_MAG_00083_000000000047_6	2.6.1.76
TARA_ARC_108_MAG_00083_000000000047_7	-
TARA_ARC_108_MAG_00083_000000000047_8	-
TARA_ARC_108_MAG_00083_000000000047_9	-
TARA_ARC_108_MAG_00083_000000000047_11	-
TARA_ARC_108_MAG_00083_000000000047_12	-
TARA_ARC_108_MAG_00083_000000000047_13	-
TARA_ARC_108_MAG_00083_000000000047_14	2.2.1.6,4.1.1.7
TARA_ARC_108_MAG_00083_000000000047_15	-
TARA_ARC_108_MAG_00083_000000000047_16	-
TARA_ARC_108_MAG_00083_000000000047_17	-
TARA_ARC_108_MAG_00083_000000000047_18	-
TARA_ARC_108_MAG_00083_000000000047_19	-
TARA_ARC_108_MAG_00083_000000000047_20	-
TARA_ARC_108_MAG_00083_000000000047_21	-
TARA_ARC_108_MAG_00083_000000000047_22	-
TARA_ARC_108_MAG_00083_000000000047_23	-
TARA_ARC_108_MAG_00083_000000000047_24	-
TARA_ARC_108_MAG_00083_000000000047_25	-
TARA_ARC_108_MAG_00083_000000000047_26	-
TARA_ARC_108_MAG_00083_000000000047_27	-
TARA_ARC_108_MAG_00083_000000000047_28	-
TARA_ARC_108_MAG_00083_000000000047_29	-
TARA_ARC_108_MAG_00083_000000000048_1	-
TARA_ARC_108_MAG_00083_000000000048_2	-
TARA_ARC_108_MAG_00083_000000000048_3	1.1.1.343,1.1.1.44
TARA_ARC_108_MAG_00083_000000000048_4	5.4.99.12
TARA_ARC_108_MAG_00083_000000000048_5	-
TARA_ARC_108_MAG_00083_000000000048_6	-
TARA_ARC_108_MAG_00083_000000000048_7	-
TARA_ARC_108_MAG_00083_000000000048_8	6.1.1.5
TARA_ARC_108_MAG_00083_000000000049_1	1.1.1.303,1.1.1.4,1.1.2.4
TARA_ARC_108_MAG_00083_000000000049_2	1.5.8.4
TARA_ARC_108_MAG_00083_000000000049_3	-
TARA_ARC_108_MAG_00083_000000000049_4	-
TARA_ARC_108_MAG_00083_000000000049_5	-
TARA_ARC_108_MAG_00083_000000000049_6	1.4.99.6
TARA_ARC_108_MAG_00083_000000000049_7	2.5.1.18
TARA_ARC_108_MAG_00083_000000000049_8	-
TARA_ARC_108_MAG_00083_000000000049_9	-
TARA_ARC_108_MAG_00083_000000000049_10	-
TARA_ARC_108_MAG_00083_000000000049_11	-
TARA_ARC_108_MAG_00083_000000000049_12	-
TARA_ARC_108_MAG_00083_000000000049_14	3.6.3.17
TARA_ARC_108_MAG_00083_000000000049_15	-
TARA_ARC_108_MAG_00083_000000000049_16	1.17.1.4
TARA_ARC_108_MAG_00083_000000000050_1	1.6.99.3
TARA_ARC_108_MAG_00083_000000000050_2	-
TARA_ARC_108_MAG_00083_000000000050_3	2.3.2.6
TARA_ARC_108_MAG_00083_000000000050_4	6.3.4.14,6.4.1.2
TARA_ARC_108_MAG_00083_000000000050_5	-
TARA_ARC_108_MAG_00083_000000000050_6	-
TARA_ARC_108_MAG_00083_000000000050_7	-
TARA_ARC_108_MAG_00083_000000000051_1	-
TARA_ARC_108_MAG_00083_000000000051_2	-
TARA_ARC_108_MAG_00083_000000000051_3	2.1.1.190,2.1.1.35
TARA_ARC_108_MAG_00083_000000000051_4	-
TARA_ARC_108_MAG_00083_000000000051_5	-
TARA_ARC_108_MAG_00083_000000000051_6	-
TARA_ARC_108_MAG_00083_000000000051_7	-
TARA_ARC_108_MAG_00083_000000000051_9	4.99.1.1,4.99.1.9
TARA_ARC_108_MAG_00083_000000000051_10	-
TARA_ARC_108_MAG_00083_000000000051_11	-
TARA_ARC_108_MAG_00083_000000000051_12	-
TARA_ARC_108_MAG_00083_000000000051_13	3.5.1.77
TARA_ARC_108_MAG_00083_000000000051_14	-
TARA_ARC_108_MAG_00083_000000000051_15	2.1.1.222,2.1.1.64
TARA_ARC_108_MAG_00083_000000000051_16	3.4.11.5
TARA_ARC_108_MAG_00083_000000000052_1	-
TARA_ARC_108_MAG_00083_000000000052_2	-
TARA_ARC_108_MAG_00083_000000000052_3	3.6.3.4
TARA_ARC_108_MAG_00083_000000000052_4	-
TARA_ARC_108_MAG_00083_000000000052_5	-
TARA_ARC_108_MAG_00083_000000000052_6	-
TARA_ARC_108_MAG_00083_000000000052_7	-
TARA_ARC_108_MAG_00083_000000000052_8	-
TARA_ARC_108_MAG_00083_000000000052_10	-
TARA_ARC_108_MAG_00083_000000000052_11	-
TARA_ARC_108_MAG_00083_000000000052_12	6.3.1.10
TARA_ARC_108_MAG_00083_000000000052_13	-
TARA_ARC_108_MAG_00083_000000000052_14	-
TARA_ARC_108_MAG_00083_000000000052_15	2.5.1.17
TARA_ARC_108_MAG_00083_000000000052_16	2.7.1.156,2.7.7.62
TARA_ARC_108_MAG_00083_000000000052_17	2.4.2.21
TARA_ARC_108_MAG_00083_000000000053_1	2.3.1.234
TARA_ARC_108_MAG_00083_000000000053_2	-
TARA_ARC_108_MAG_00083_000000000053_3	-
TARA_ARC_108_MAG_00083_000000000053_4	2.6.1.42
TARA_ARC_108_MAG_00083_000000000053_5	-
TARA_ARC_108_MAG_00083_000000000053_6	-
TARA_ARC_108_MAG_00083_000000000053_7	-
TARA_ARC_108_MAG_00083_000000000054_1	-
TARA_ARC_108_MAG_00083_000000000054_2	-
TARA_ARC_108_MAG_00083_000000000054_3	-
TARA_ARC_108_MAG_00083_000000000054_4	6.3.3.2
TARA_ARC_108_MAG_00083_000000000054_5	-
TARA_ARC_108_MAG_00083_000000000054_6	3.5.4.3
TARA_ARC_108_MAG_00083_000000000054_7	-
TARA_ARC_108_MAG_00083_000000000054_8	-
TARA_ARC_108_MAG_00083_000000000054_9	3.1.3.15,3.1.3.25,3.1.3.93
TARA_ARC_108_MAG_00083_000000000054_10	-
TARA_ARC_108_MAG_00083_000000000054_11	-
TARA_ARC_108_MAG_00083_000000000054_12	-
TARA_ARC_108_MAG_00083_000000000054_13	-
TARA_ARC_108_MAG_00083_000000000054_14	2.5.1.3,3.5.1.28
TARA_ARC_108_MAG_00083_000000000055_1	2.1.1.177
TARA_ARC_108_MAG_00083_000000000055_2	-
TARA_ARC_108_MAG_00083_000000000055_3	-
TARA_ARC_108_MAG_00083_000000000055_4	1.1.3.15
TARA_ARC_108_MAG_00083_000000000055_5	-
TARA_ARC_108_MAG_00083_000000000055_6	-
TARA_ARC_108_MAG_00083_000000000055_7	-
TARA_ARC_108_MAG_00083_000000000055_8	-
TARA_ARC_108_MAG_00083_000000000055_9	-
TARA_ARC_108_MAG_00083_000000000055_10	-
TARA_ARC_108_MAG_00083_000000000056_1	1.6.5.5
TARA_ARC_108_MAG_00083_000000000056_2	6.1.1.12
TARA_ARC_108_MAG_00083_000000000056_3	1.1.1.26
TARA_ARC_108_MAG_00083_000000000056_4	2.3.2.2,3.4.19.13
TARA_ARC_108_MAG_00083_000000000056_5	1.1.1.303,1.1.1.4,1.1.2.4
TARA_ARC_108_MAG_00083_000000000057_1	3.5.4.5
TARA_ARC_108_MAG_00083_000000000057_2	2.4.2.4
TARA_ARC_108_MAG_00083_000000000057_3	5.4.2.7
TARA_ARC_108_MAG_00083_000000000057_4	2.4.2.9
TARA_ARC_108_MAG_00083_000000000057_5	-
TARA_ARC_108_MAG_00083_000000000057_6	-
TARA_ARC_108_MAG_00083_000000000057_7	-
TARA_ARC_108_MAG_00083_000000000057_8	6.2.1.48
TARA_ARC_108_MAG_00083_000000000057_9	-
TARA_ARC_108_MAG_00083_000000000057_10	1.1.1.35,4.2.1.17,5.1.2.3
TARA_ARC_108_MAG_00083_000000000058_1	-
TARA_ARC_108_MAG_00083_000000000058_2	5.1.3.1
TARA_ARC_108_MAG_00083_000000000058_3	-
TARA_ARC_108_MAG_00083_000000000058_4	-
TARA_ARC_108_MAG_00083_000000000058_5	-
TARA_ARC_108_MAG_00083_000000000058_6	-
TARA_ARC_108_MAG_00083_000000000058_7	-
TARA_ARC_108_MAG_00083_000000000059_1	-
TARA_ARC_108_MAG_00083_000000000059_2	-
TARA_ARC_108_MAG_00083_000000000059_3	-
TARA_ARC_108_MAG_00083_000000000059_4	-
TARA_ARC_108_MAG_00083_000000000059_5	1.1.1.108
TARA_ARC_108_MAG_00083_000000000059_6	-
TARA_ARC_108_MAG_00083_000000000059_7	-
TARA_ARC_108_MAG_00083_000000000059_8	-
TARA_ARC_108_MAG_00083_000000000060_1	-
TARA_ARC_108_MAG_00083_000000000060_2	-
TARA_ARC_108_MAG_00083_000000000060_3	-
TARA_ARC_108_MAG_00083_000000000061_1	-
TARA_ARC_108_MAG_00083_000000000061_2	2.1.1.74
TARA_ARC_108_MAG_00083_000000000061_3	-
TARA_ARC_108_MAG_00083_000000000061_4	3.5.4.19,3.6.1.31
TARA_ARC_108_MAG_00083_000000000061_5	-
TARA_ARC_108_MAG_00083_000000000061_6	-
TARA_ARC_108_MAG_00083_000000000061_7	3.6.4.12
TARA_ARC_108_MAG_00083_000000000061_8	6.5.1.2
TARA_ARC_108_MAG_00083_000000000061_9	-
TARA_ARC_108_MAG_00083_000000000062_1	-
TARA_ARC_108_MAG_00083_000000000062_2	-
TARA_ARC_108_MAG_00083_000000000062_3	2.4.2.7
TARA_ARC_108_MAG_00083_000000000062_4	2.4.2.28
TARA_ARC_108_MAG_00083_000000000062_5	-
TARA_ARC_108_MAG_00083_000000000063_1	-
TARA_ARC_108_MAG_00083_000000000063_2	-
TARA_ARC_108_MAG_00083_000000000063_3	-
TARA_ARC_108_MAG_00083_000000000063_4	-
TARA_ARC_108_MAG_00083_000000000064_1	3.6.3.54
TARA_ARC_108_MAG_00083_000000000064_2	-
TARA_ARC_108_MAG_00083_000000000064_3	-
TARA_ARC_108_MAG_00083_000000000064_4	-
TARA_ARC_108_MAG_00083_000000000064_5	-
TARA_ARC_108_MAG_00083_000000000064_6	1.16.3.3
TARA_ARC_108_MAG_00083_000000000064_7	-
TARA_ARC_108_MAG_00083_000000000064_8	-
TARA_ARC_108_MAG_00083_000000000064_9	-
TARA_ARC_108_MAG_00083_000000000065_1	-
TARA_ARC_108_MAG_00083_000000000065_2	2.4.2.29
TARA_ARC_108_MAG_00083_000000000065_3	6.3.2.32
TARA_ARC_108_MAG_00083_000000000065_4	-
TARA_ARC_108_MAG_00083_000000000065_5	3.1.4.46
TARA_ARC_108_MAG_00083_000000000065_6	-
TARA_ARC_108_MAG_00083_000000000065_7	5.3.1.1
TARA_ARC_108_MAG_00083_000000000065_8	-
TARA_ARC_108_MAG_00083_000000000065_9	-
TARA_ARC_108_MAG_00083_000000000065_10	-
TARA_ARC_108_MAG_00083_000000000065_12	-
TARA_ARC_108_MAG_00083_000000000065_13	2.7.13.3
TARA_ARC_108_MAG_00083_000000000065_14	1.14.14.1
TARA_ARC_108_MAG_00083_000000000065_15	-
TARA_ARC_108_MAG_00083_000000000065_16	1.3.1.76,2.1.1.107,4.99.1.4
TARA_ARC_108_MAG_00083_000000000065_17	-
TARA_ARC_108_MAG_00083_000000000065_18	1.8.1.2
TARA_ARC_108_MAG_00083_000000000065_19	1.8.4.10,1.8.4.8
TARA_ARC_108_MAG_00083_000000000065_20	-
TARA_ARC_108_MAG_00083_000000000066_2	-
TARA_ARC_108_MAG_00083_000000000066_3	-
TARA_ARC_108_MAG_00083_000000000066_4	6.3.1.2
TARA_ARC_108_MAG_00083_000000000066_5	6.3.5.2
TARA_ARC_108_MAG_00083_000000000066_6	6.3.1.2
TARA_ARC_108_MAG_00083_000000000066_7	-
TARA_ARC_108_MAG_00083_000000000066_8	-
TARA_ARC_108_MAG_00083_000000000067_1	-
TARA_ARC_108_MAG_00083_000000000067_2	-
TARA_ARC_108_MAG_00083_000000000067_4	-
TARA_ARC_108_MAG_00083_000000000068_1	-
TARA_ARC_108_MAG_00083_000000000068_2	-
TARA_ARC_108_MAG_00083_000000000068_3	-
TARA_ARC_108_MAG_00083_000000000068_4	-
TARA_ARC_108_MAG_00083_000000000068_5	-
TARA_ARC_108_MAG_00083_000000000068_6	-
TARA_ARC_108_MAG_00083_000000000068_7	4.2.1.84
TARA_ARC_108_MAG_00083_000000000068_8	4.2.1.84
TARA_ARC_108_MAG_00083_000000000068_9	-
TARA_ARC_108_MAG_00083_000000000069_1	-
TARA_ARC_108_MAG_00083_000000000069_2	2.8.4.4
TARA_ARC_108_MAG_00083_000000000069_3	-
TARA_ARC_108_MAG_00083_000000000069_4	-
TARA_ARC_108_MAG_00083_000000000069_5	-
TARA_ARC_108_MAG_00083_000000000070_1	-
TARA_ARC_108_MAG_00083_000000000070_2	-
TARA_ARC_108_MAG_00083_000000000070_3	-
TARA_ARC_108_MAG_00083_000000000070_4	-
TARA_ARC_108_MAG_00083_000000000070_5	2.3.1.51
TARA_ARC_108_MAG_00083_000000000070_6	1.8.1.4
TARA_ARC_108_MAG_00083_000000000070_7	-
TARA_ARC_108_MAG_00083_000000000070_8	-
TARA_ARC_108_MAG_00083_000000000071_1	-
TARA_ARC_108_MAG_00083_000000000071_2	-
TARA_ARC_108_MAG_00083_000000000071_3	-
TARA_ARC_108_MAG_00083_000000000071_4	-
TARA_ARC_108_MAG_00083_000000000072_2	-
TARA_ARC_108_MAG_00083_000000000072_3	-
TARA_ARC_108_MAG_00083_000000000072_4	-
TARA_ARC_108_MAG_00083_000000000072_5	-
TARA_ARC_108_MAG_00083_000000000072_6	2.7.1.40
TARA_ARC_108_MAG_00083_000000000072_7	-
TARA_ARC_108_MAG_00083_000000000072_8	2.6.1.21
TARA_ARC_108_MAG_00083_000000000073_1	-
TARA_ARC_108_MAG_00083_000000000073_2	-
TARA_ARC_108_MAG_00083_000000000073_3	2.7.4.1
TARA_ARC_108_MAG_00083_000000000073_4	-
TARA_ARC_108_MAG_00083_000000000073_5	2.3.1.46
TARA_ARC_108_MAG_00083_000000000073_6	-
TARA_ARC_108_MAG_00083_000000000073_7	-
TARA_ARC_108_MAG_00083_000000000073_8	-
TARA_ARC_108_MAG_00083_000000000073_9	6.3.5.2
TARA_ARC_108_MAG_00083_000000000073_10	2.1.1.250
TARA_ARC_108_MAG_00083_000000000073_11	-
TARA_ARC_108_MAG_00083_000000000073_12	-
TARA_ARC_108_MAG_00083_000000000074_1	-
TARA_ARC_108_MAG_00083_000000000074_2	-
TARA_ARC_108_MAG_00083_000000000074_3	-
TARA_ARC_108_MAG_00083_000000000074_4	6.2.1.1
TARA_ARC_108_MAG_00083_000000000075_1	-
TARA_ARC_108_MAG_00083_000000000075_2	-
TARA_ARC_108_MAG_00083_000000000075_3	6.4.1.3
TARA_ARC_108_MAG_00083_000000000075_5	-
TARA_ARC_108_MAG_00083_000000000076_1	2.6.1.19,2.6.1.22
TARA_ARC_108_MAG_00083_000000000076_2	-
TARA_ARC_108_MAG_00083_000000000077_1	-
TARA_ARC_108_MAG_00083_000000000077_2	-
TARA_ARC_108_MAG_00083_000000000077_3	-
TARA_ARC_108_MAG_00083_000000000077_4	5.3.1.13
TARA_ARC_108_MAG_00083_000000000078_1	-
TARA_ARC_108_MAG_00083_000000000078_2	1.3.8.6
TARA_ARC_108_MAG_00083_000000000078_3	5.5.1.2
TARA_ARC_108_MAG_00083_000000000078_4	-
TARA_ARC_108_MAG_00083_000000000078_5	3.1.1.24
TARA_ARC_108_MAG_00083_000000000078_6	4.3.1.19
TARA_ARC_108_MAG_00083_000000000079_1	-
TARA_ARC_108_MAG_00083_000000000079_2	-
TARA_ARC_108_MAG_00083_000000000079_3	-
TARA_ARC_108_MAG_00083_000000000079_4	-
TARA_ARC_108_MAG_00083_000000000079_5	-
TARA_ARC_108_MAG_00083_000000000079_6	5.3.3.2
TARA_ARC_108_MAG_00083_000000000079_7	-
TARA_ARC_108_MAG_00083_000000000079_8	-
TARA_ARC_108_MAG_00083_000000000080_1	2.7.7.4
TARA_ARC_108_MAG_00083_000000000080_2	1.8.1.9
TARA_ARC_108_MAG_00083_000000000080_3	-
TARA_ARC_108_MAG_00083_000000000080_4	-
TARA_ARC_108_MAG_00083_000000000080_5	-
TARA_ARC_108_MAG_00083_000000000080_6	-
TARA_ARC_108_MAG_00083_000000000080_7	2.1.1.79
TARA_ARC_108_MAG_00083_000000000080_8	-
TARA_ARC_108_MAG_00083_000000000081_1	-
TARA_ARC_108_MAG_00083_000000000081_2	-
TARA_ARC_108_MAG_00083_000000000081_3	4.2.1.3
TARA_ARC_108_MAG_00083_000000000081_4	-
TARA_ARC_108_MAG_00083_000000000081_5	2.3.1.241
TARA_ARC_108_MAG_00083_000000000082_1	-
TARA_ARC_108_MAG_00083_000000000082_2	3.4.16.4
TARA_ARC_108_MAG_00083_000000000082_3	-
TARA_ARC_108_MAG_00083_000000000082_4	-
TARA_ARC_108_MAG_00083_000000000082_5	-
TARA_ARC_108_MAG_00083_000000000083_1	2.7.1.170
TARA_ARC_108_MAG_00083_000000000083_2	-
TARA_ARC_108_MAG_00083_000000000083_3	4.2.1.11
TARA_ARC_108_MAG_00083_000000000083_4	-
TARA_ARC_108_MAG_00083_000000000083_5	-
TARA_ARC_108_MAG_00083_000000000083_6	3.6.4.13
TARA_ARC_108_MAG_00083_000000000083_7	-
TARA_ARC_108_MAG_00083_000000000083_8	-
TARA_ARC_108_MAG_00083_000000000083_9	-
TARA_ARC_108_MAG_00083_000000000083_10	-
TARA_ARC_108_MAG_00083_000000000083_11	-
TARA_ARC_108_MAG_00083_000000000083_12	-
TARA_ARC_108_MAG_00083_000000000084_1	2.4.2.21
TARA_ARC_108_MAG_00083_000000000084_2	2.7.8.26
TARA_ARC_108_MAG_00083_000000000084_3	-
TARA_ARC_108_MAG_00083_000000000084_4	-
TARA_ARC_108_MAG_00083_000000000084_5	-
TARA_ARC_108_MAG_00083_000000000084_6	-
TARA_ARC_108_MAG_00083_000000000084_7	1.11.1.21
TARA_ARC_108_MAG_00083_000000000085_1	-
TARA_ARC_108_MAG_00083_000000000085_3	6.3.3.1
TARA_ARC_108_MAG_00083_000000000085_4	2.1.2.2
TARA_ARC_108_MAG_00083_000000000085_5	3.1.13.5
TARA_ARC_108_MAG_00083_000000000085_6	-
TARA_ARC_108_MAG_00083_000000000085_7	-
TARA_ARC_108_MAG_00083_000000000085_8	-
TARA_ARC_108_MAG_00083_000000000085_9	2.1.1.13
TARA_ARC_108_MAG_00083_000000000086_1	-
TARA_ARC_108_MAG_00083_000000000086_2	-
TARA_ARC_108_MAG_00083_000000000086_3	-
TARA_ARC_108_MAG_00083_000000000086_4	-
TARA_ARC_108_MAG_00083_000000000086_5	-
TARA_ARC_108_MAG_00083_000000000086_6	-
TARA_ARC_108_MAG_00083_000000000086_7	3.1.6.6
TARA_ARC_108_MAG_00083_000000000087_2	-
TARA_ARC_108_MAG_00083_000000000087_3	-
TARA_ARC_108_MAG_00083_000000000087_4	-
TARA_ARC_108_MAG_00083_000000000087_5	-
TARA_ARC_108_MAG_00083_000000000087_6	-
TARA_ARC_108_MAG_00083_000000000087_7	-
TARA_ARC_108_MAG_00083_000000000087_8	-
TARA_ARC_108_MAG_00083_000000000087_9	2.7.8.24
TARA_ARC_108_MAG_00083_000000000087_10	2.1.1.63
TARA_ARC_108_MAG_00083_000000000087_11	6.1.1.5
TARA_ARC_108_MAG_00083_000000000088_1	-
TARA_ARC_108_MAG_00083_000000000088_2	3.2.2.27
TARA_ARC_108_MAG_00083_000000000088_3	3.6.3.38
TARA_ARC_108_MAG_00083_000000000088_4	-
TARA_ARC_108_MAG_00083_000000000088_5	2.5.1.55
TARA_ARC_108_MAG_00083_000000000088_6	5.3.1.24
TARA_ARC_108_MAG_00083_000000000088_7	-
TARA_ARC_108_MAG_00083_000000000088_8	-
TARA_ARC_108_MAG_00083_000000000088_9	-
TARA_ARC_108_MAG_00083_000000000088_10	-
TARA_ARC_108_MAG_00083_000000000088_11	2.7.4.25
TARA_ARC_108_MAG_00083_000000000088_12	2.5.1.19
TARA_ARC_108_MAG_00083_000000000088_13	2.1.1.33
TARA_ARC_108_MAG_00083_000000000088_14	2.5.1.6
TARA_ARC_108_MAG_00083_000000000088_15	-
TARA_ARC_108_MAG_00083_000000000088_16	-
TARA_ARC_108_MAG_00083_000000000088_17	-
TARA_ARC_108_MAG_00083_000000000088_18	-
TARA_ARC_108_MAG_00083_000000000088_19	-
TARA_ARC_108_MAG_00083_000000000088_20	-
TARA_ARC_108_MAG_00083_000000000088_21	2.8.4.3
TARA_ARC_108_MAG_00083_000000000088_22	-
TARA_ARC_108_MAG_00083_000000000088_23	-
TARA_ARC_108_MAG_00083_000000000088_24	4.2.1.59,5.3.3.14
