#query	EC
TARA_ARC_108_MAG_00117_000000000070_10	2.5.1.54
TARA_ARC_108_MAG_00117_000000000071_1	2.3.1.1,2.3.1.35
TARA_ARC_108_MAG_00117_000000000071_2	5.2.1.8
TARA_ARC_108_MAG_00117_000000000071_3	-
TARA_ARC_108_MAG_00117_000000000072_1	-
TARA_ARC_108_MAG_00117_000000000072_2	2.5.1.78
TARA_ARC_108_MAG_00117_000000000072_3	-
TARA_ARC_108_MAG_00117_000000000072_4	-
TARA_ARC_108_MAG_00117_000000000072_5	-
TARA_ARC_108_MAG_00117_000000000072_6	4.2.3.5
TARA_ARC_108_MAG_00117_000000000072_7	-
TARA_ARC_108_MAG_00117_000000000072_8	-
TARA_ARC_108_MAG_00117_000000000072_9	2.6.1.42
TARA_ARC_108_MAG_00117_000000000072_10	-
TARA_ARC_108_MAG_00117_000000000072_11	-
TARA_ARC_108_MAG_00117_000000000072_12	3.1.11.6
TARA_ARC_108_MAG_00117_000000000073_1	-
TARA_ARC_108_MAG_00117_000000000073_2	1.2.1.91,3.3.2.12
TARA_ARC_108_MAG_00117_000000000073_3	-
TARA_ARC_108_MAG_00117_000000000073_4	-
TARA_ARC_108_MAG_00117_000000000073_5	1.14.13.149
TARA_ARC_108_MAG_00117_000000000073_6	-
TARA_ARC_108_MAG_00117_000000000073_7	-
TARA_ARC_108_MAG_00117_000000000073_8	1.14.13.149
TARA_ARC_108_MAG_00117_000000000073_9	2.3.1.16,2.3.1.174
TARA_ARC_108_MAG_00117_000000000074_1	6.3.1.2
TARA_ARC_108_MAG_00117_000000000074_2	6.3.5.2
TARA_ARC_108_MAG_00117_000000000074_3	6.3.1.2
TARA_ARC_108_MAG_00117_000000000074_4	-
TARA_ARC_108_MAG_00117_000000000075_1	-
TARA_ARC_108_MAG_00117_000000000075_2	-
TARA_ARC_108_MAG_00117_000000000075_3	2.7.1.2
TARA_ARC_108_MAG_00117_000000000075_4	3.6.3.17
TARA_ARC_108_MAG_00117_000000000075_5	-
TARA_ARC_108_MAG_00117_000000000075_6	-
TARA_ARC_108_MAG_00117_000000000075_7	-
TARA_ARC_108_MAG_00117_000000000075_8	-
TARA_ARC_108_MAG_00117_000000000075_9	1.11.1.5
TARA_ARC_108_MAG_00117_000000000075_10	2.7.1.17
TARA_ARC_108_MAG_00117_000000000075_11	5.1.3.1
TARA_ARC_108_MAG_00117_000000000075_12	-
TARA_ARC_108_MAG_00117_000000000075_13	-
TARA_ARC_108_MAG_00117_000000000075_14	-
TARA_ARC_108_MAG_00117_000000000075_15	-
TARA_ARC_108_MAG_00117_000000000075_16	1.1.1.35
TARA_ARC_108_MAG_00117_000000000076_1	2.1.2.3,3.5.4.10
TARA_ARC_108_MAG_00117_000000000076_2	3.4.23.36
TARA_ARC_108_MAG_00117_000000000076_3	-
TARA_ARC_108_MAG_00117_000000000076_4	-
TARA_ARC_108_MAG_00117_000000000076_5	-
TARA_ARC_108_MAG_00117_000000000076_6	1.2.1.3
TARA_ARC_108_MAG_00117_000000000076_7	4.1.2.4
TARA_ARC_108_MAG_00117_000000000076_8	-
TARA_ARC_108_MAG_00117_000000000077_1	4.3.2.1
TARA_ARC_108_MAG_00117_000000000077_3	-
TARA_ARC_108_MAG_00117_000000000077_4	4.1.1.20
TARA_ARC_108_MAG_00117_000000000077_5	-
TARA_ARC_108_MAG_00117_000000000078_1	-
TARA_ARC_108_MAG_00117_000000000078_2	-
TARA_ARC_108_MAG_00117_000000000079_1	2.7.7.8
TARA_ARC_108_MAG_00117_000000000079_2	1.14.19.23,1.14.19.45
TARA_ARC_108_MAG_00117_000000000079_3	-
TARA_ARC_108_MAG_00117_000000000079_4	-
TARA_ARC_108_MAG_00117_000000000079_5	-
TARA_ARC_108_MAG_00117_000000000079_7	-
TARA_ARC_108_MAG_00117_000000000079_8	-
TARA_ARC_108_MAG_00117_000000000079_9	-
TARA_ARC_108_MAG_00117_000000000079_10	5.4.99.25
TARA_ARC_108_MAG_00117_000000000080_1	-
TARA_ARC_108_MAG_00117_000000000080_2	-
TARA_ARC_108_MAG_00117_000000000080_3	-
TARA_ARC_108_MAG_00117_000000000080_4	-
TARA_ARC_108_MAG_00117_000000000080_5	1.1.1.308
TARA_ARC_108_MAG_00117_000000000081_1	-
TARA_ARC_108_MAG_00117_000000000081_2	-
TARA_ARC_108_MAG_00117_000000000081_3	-
TARA_ARC_108_MAG_00117_000000000081_4	1.14.13.208
TARA_ARC_108_MAG_00117_000000000081_5	1.14.13.208
TARA_ARC_108_MAG_00117_000000000081_6	4.1.2.44
TARA_ARC_108_MAG_00117_000000000081_7	-
TARA_ARC_108_MAG_00117_000000000081_8	-
TARA_ARC_108_MAG_00117_000000000081_9	6.2.1.25,6.2.1.27
TARA_ARC_108_MAG_00117_000000000082_1	-
TARA_ARC_108_MAG_00117_000000000082_3	5.3.1.6
TARA_ARC_108_MAG_00117_000000000082_4	-
TARA_ARC_108_MAG_00117_000000000082_5	-
TARA_ARC_108_MAG_00117_000000000082_6	-
TARA_ARC_108_MAG_00117_000000000083_1	1.1.1.16,1.1.99.21
TARA_ARC_108_MAG_00117_000000000083_2	-
TARA_ARC_108_MAG_00117_000000000083_3	1.1.1.11,1.1.1.289,1.1.1.57,1.1.1.67
TARA_ARC_108_MAG_00117_000000000084_1	-
TARA_ARC_108_MAG_00117_000000000084_2	-
TARA_ARC_108_MAG_00117_000000000084_3	-
TARA_ARC_108_MAG_00117_000000000084_4	-
TARA_ARC_108_MAG_00117_000000000085_2	2.4.2.8
TARA_ARC_108_MAG_00117_000000000085_3	-
TARA_ARC_108_MAG_00117_000000000085_4	-
TARA_ARC_108_MAG_00117_000000000085_5	-
TARA_ARC_108_MAG_00117_000000000085_6	3.5.1.42
TARA_ARC_108_MAG_00117_000000000085_7	3.1.3.27
TARA_ARC_108_MAG_00117_000000000085_8	2.7.7.60,4.6.1.12
TARA_ARC_108_MAG_00117_000000000085_9	2.7.7.60
TARA_ARC_108_MAG_00117_000000000085_10	-
TARA_ARC_108_MAG_00117_000000000086_1	-
TARA_ARC_108_MAG_00117_000000000086_2	-
TARA_ARC_108_MAG_00117_000000000086_3	-
TARA_ARC_108_MAG_00117_000000000086_4	3.5.1.16
TARA_ARC_108_MAG_00117_000000000086_5	-
TARA_ARC_108_MAG_00117_000000000086_6	-
TARA_ARC_108_MAG_00117_000000000086_7	-
TARA_ARC_108_MAG_00117_000000000086_8	-
TARA_ARC_108_MAG_00117_000000000086_9	-
TARA_ARC_108_MAG_00117_000000000086_10	-
TARA_ARC_108_MAG_00117_000000000086_11	-
TARA_ARC_108_MAG_00117_000000000086_12	1.6.1.2
TARA_ARC_108_MAG_00117_000000000086_13	1.6.1.2
TARA_ARC_108_MAG_00117_000000000086_14	-
TARA_ARC_108_MAG_00117_000000000086_15	-
TARA_ARC_108_MAG_00117_000000000086_16	-
TARA_ARC_108_MAG_00117_000000000086_17	2.3.3.9
TARA_ARC_108_MAG_00117_000000000086_18	3.4.11.2
TARA_ARC_108_MAG_00117_000000000086_19	-
TARA_ARC_108_MAG_00117_000000000086_21	-
TARA_ARC_108_MAG_00117_000000000086_22	6.3.5.6,6.3.5.7
TARA_ARC_108_MAG_00117_000000000087_1	3.1.3.18
TARA_ARC_108_MAG_00117_000000000087_2	-
TARA_ARC_108_MAG_00117_000000000087_3	1.3.8.4
TARA_ARC_108_MAG_00117_000000000087_4	6.2.1.1
TARA_ARC_108_MAG_00117_000000000088_1	5.5.1.2
TARA_ARC_108_MAG_00117_000000000088_2	-
TARA_ARC_108_MAG_00117_000000000089_1	1.2.1.3
TARA_ARC_108_MAG_00117_000000000089_2	-
TARA_ARC_108_MAG_00117_000000000089_3	2.7.7.8
TARA_ARC_108_MAG_00117_000000000090_1	-
TARA_ARC_108_MAG_00117_000000000090_2	-
TARA_ARC_108_MAG_00117_000000000090_3	1.14.13.1
TARA_ARC_108_MAG_00117_000000000090_4	3.1.11.2
TARA_ARC_108_MAG_00117_000000000090_6	-
TARA_ARC_108_MAG_00117_000000000090_7	-
TARA_ARC_108_MAG_00117_000000000090_8	3.1.5.1
TARA_ARC_108_MAG_00117_000000000090_9	6.1.1.19
TARA_ARC_108_MAG_00117_000000000090_10	-
TARA_ARC_108_MAG_00117_000000000090_11	3.2.1.21,3.2.1.52
TARA_ARC_108_MAG_00117_000000000090_12	-
TARA_ARC_108_MAG_00117_000000000090_13	-
TARA_ARC_108_MAG_00117_000000000090_14	3.5.4.13
TARA_ARC_108_MAG_00117_000000000090_15	-
TARA_ARC_108_MAG_00117_000000000090_16	-
TARA_ARC_108_MAG_00117_000000000091_1	-
TARA_ARC_108_MAG_00117_000000000091_2	-
TARA_ARC_108_MAG_00117_000000000091_3	-
TARA_ARC_108_MAG_00117_000000000092_1	1.2.1.11
TARA_ARC_108_MAG_00117_000000000092_2	-
TARA_ARC_108_MAG_00117_000000000092_3	4.1.2.20,4.1.2.52
TARA_ARC_108_MAG_00117_000000000092_4	-
TARA_ARC_108_MAG_00117_000000000092_5	-
TARA_ARC_108_MAG_00117_000000000092_6	-
TARA_ARC_108_MAG_00117_000000000092_7	3.1.26.4
TARA_ARC_108_MAG_00117_000000000092_8	2.1.1.72
TARA_ARC_108_MAG_00117_000000000093_1	3.6.3.21
TARA_ARC_108_MAG_00117_000000000093_2	-
TARA_ARC_108_MAG_00117_000000000093_3	-
TARA_ARC_108_MAG_00117_000000000093_4	-
TARA_ARC_108_MAG_00117_000000000094_1	1.2.5.3
TARA_ARC_108_MAG_00117_000000000094_2	1.2.5.3
TARA_ARC_108_MAG_00117_000000000094_3	2.7.7.76
TARA_ARC_108_MAG_00117_000000000094_4	-
TARA_ARC_108_MAG_00117_000000000095_1	-
TARA_ARC_108_MAG_00117_000000000095_2	-
TARA_ARC_108_MAG_00117_000000000095_3	-
TARA_ARC_108_MAG_00117_000000000095_4	-
TARA_ARC_108_MAG_00117_000000000095_5	1.5.3.1
TARA_ARC_108_MAG_00117_000000000095_6	1.5.3.1
TARA_ARC_108_MAG_00117_000000000095_7	1.5.3.1
TARA_ARC_108_MAG_00117_000000000095_8	1.5.3.1,1.5.99.5
TARA_ARC_108_MAG_00117_000000000095_9	1.4.1.3
TARA_ARC_108_MAG_00117_000000000095_10	-
TARA_ARC_108_MAG_00117_000000000095_11	1.1.1.31
TARA_ARC_108_MAG_00117_000000000096_1	3.6.3.17
TARA_ARC_108_MAG_00117_000000000096_2	-
TARA_ARC_108_MAG_00117_000000000096_3	1.17.1.4
TARA_ARC_108_MAG_00117_000000000096_4	1.17.1.4
TARA_ARC_108_MAG_00117_000000000096_5	2.7.7.7
TARA_ARC_108_MAG_00117_000000000096_7	-
TARA_ARC_108_MAG_00117_000000000096_8	-
TARA_ARC_108_MAG_00117_000000000097_2	-
TARA_ARC_108_MAG_00117_000000000097_3	3.1.1.83
TARA_ARC_108_MAG_00117_000000000097_4	6.3.2.3
TARA_ARC_108_MAG_00117_000000000097_5	-
TARA_ARC_108_MAG_00117_000000000097_7	2.1.1.198
TARA_ARC_108_MAG_00117_000000000097_8	-
TARA_ARC_108_MAG_00117_000000000097_9	2.7.7.59
TARA_ARC_108_MAG_00117_000000000097_10	3.5.3.11
TARA_ARC_108_MAG_00117_000000000097_11	-
TARA_ARC_108_MAG_00117_000000000097_12	-
TARA_ARC_108_MAG_00117_000000000097_13	-
TARA_ARC_108_MAG_00117_000000000097_14	6.1.1.2
TARA_ARC_108_MAG_00117_000000000097_15	-
TARA_ARC_108_MAG_00117_000000000097_16	-
TARA_ARC_108_MAG_00117_000000000097_17	-
TARA_ARC_108_MAG_00117_000000000097_18	-
TARA_ARC_108_MAG_00117_000000000097_19	5.1.99.1
TARA_ARC_108_MAG_00117_000000000098_1	-
TARA_ARC_108_MAG_00117_000000000098_2	6.2.1.3
TARA_ARC_108_MAG_00117_000000000098_5	-
TARA_ARC_108_MAG_00117_000000000098_6	-
TARA_ARC_108_MAG_00117_000000000098_7	-
TARA_ARC_108_MAG_00117_000000000098_8	-
TARA_ARC_108_MAG_00117_000000000099_1	3.5.1.18
TARA_ARC_108_MAG_00117_000000000099_2	-
TARA_ARC_108_MAG_00117_000000000099_3	-
TARA_ARC_108_MAG_00117_000000000099_4	-
TARA_ARC_108_MAG_00117_000000000099_5	-
TARA_ARC_108_MAG_00117_000000000099_6	-
TARA_ARC_108_MAG_00117_000000000099_7	-
TARA_ARC_108_MAG_00117_000000000099_8	-
TARA_ARC_108_MAG_00117_000000000099_9	-
TARA_ARC_108_MAG_00117_000000000099_10	-
TARA_ARC_108_MAG_00117_000000000099_11	3.4.13.9,3.5.4.44
TARA_ARC_108_MAG_00117_000000000099_12	2.6.1.113
TARA_ARC_108_MAG_00117_000000000099_13	-
TARA_ARC_108_MAG_00117_000000000099_14	-
TARA_ARC_108_MAG_00117_000000000099_15	-
TARA_ARC_108_MAG_00117_000000000099_16	-
TARA_ARC_108_MAG_00117_000000000100_1	2.3.1.9
TARA_ARC_108_MAG_00117_000000000100_2	-
TARA_ARC_108_MAG_00117_000000000100_3	-
TARA_ARC_108_MAG_00117_000000000100_4	3.2.2.20
TARA_ARC_108_MAG_00117_000000000100_5	-
TARA_ARC_108_MAG_00117_000000000100_6	2.6.1.9
TARA_ARC_108_MAG_00117_000000000100_7	1.3.1.12,1.3.1.43
TARA_ARC_108_MAG_00117_000000000100_8	-
TARA_ARC_108_MAG_00117_000000000101_2	3.5.1.18
TARA_ARC_108_MAG_00117_000000000101_3	-
TARA_ARC_108_MAG_00117_000000000101_4	5.1.99.4
TARA_ARC_108_MAG_00117_000000000101_5	-
TARA_ARC_108_MAG_00117_000000000102_1	6.1.1.5
TARA_ARC_108_MAG_00117_000000000103_1	-
TARA_ARC_108_MAG_00117_000000000103_2	3.5.1.108
TARA_ARC_108_MAG_00117_000000000103_3	-
TARA_ARC_108_MAG_00117_000000000103_4	-
TARA_ARC_108_MAG_00117_000000000103_5	-
TARA_ARC_108_MAG_00117_000000000104_1	-
TARA_ARC_108_MAG_00117_000000000104_2	-
TARA_ARC_108_MAG_00117_000000000104_3	-
TARA_ARC_108_MAG_00117_000000000104_4	-
TARA_ARC_108_MAG_00117_000000000105_1	-
TARA_ARC_108_MAG_00117_000000000105_2	-
TARA_ARC_108_MAG_00117_000000000106_1	2.6.1.44,2.6.1.45,2.6.1.51
TARA_ARC_108_MAG_00117_000000000106_2	-
TARA_ARC_108_MAG_00117_000000000106_3	-
TARA_ARC_108_MAG_00117_000000000106_4	-
TARA_ARC_108_MAG_00117_000000000107_1	-
TARA_ARC_108_MAG_00117_000000000108_1	-
TARA_ARC_108_MAG_00117_000000000108_2	2.7.7.39
TARA_ARC_108_MAG_00117_000000000108_3	2.7.8.8
TARA_ARC_108_MAG_00117_000000000108_4	-
TARA_ARC_108_MAG_00117_000000000109_1	-
TARA_ARC_108_MAG_00117_000000000109_2	1.14.13.238
TARA_ARC_108_MAG_00117_000000000109_3	1.14.13.238
TARA_ARC_108_MAG_00117_000000000109_4	1.14.13.238
TARA_ARC_108_MAG_00117_000000000109_5	2.1.2.10
TARA_ARC_108_MAG_00117_000000000109_6	-
TARA_ARC_108_MAG_00117_000000000109_7	-
TARA_ARC_108_MAG_00117_000000000109_8	2.1.1.21
TARA_ARC_108_MAG_00117_000000000109_9	2.1.1.21
TARA_ARC_108_MAG_00117_000000000109_10	2.1.1.21
TARA_ARC_108_MAG_00117_000000000109_11	6.3.1.2,6.3.4.12
TARA_ARC_108_MAG_00117_000000000110_1	-
TARA_ARC_108_MAG_00117_000000000110_2	-
TARA_ARC_108_MAG_00117_000000000110_3	6.4.1.3
TARA_ARC_108_MAG_00117_000000000110_4	-
TARA_ARC_108_MAG_00117_000000000111_2	2.7.2.4
TARA_ARC_108_MAG_00117_000000000111_3	-
TARA_ARC_108_MAG_00117_000000000111_4	-
TARA_ARC_108_MAG_00117_000000000111_5	-
TARA_ARC_108_MAG_00117_000000000111_6	-
TARA_ARC_108_MAG_00117_000000000111_7	-
TARA_ARC_108_MAG_00117_000000000112_2	-
TARA_ARC_108_MAG_00117_000000000112_3	-
TARA_ARC_108_MAG_00117_000000000112_4	-
TARA_ARC_108_MAG_00117_000000000112_5	-
TARA_ARC_108_MAG_00117_000000000112_6	-
TARA_ARC_108_MAG_00117_000000000112_7	-
TARA_ARC_108_MAG_00117_000000000113_1	-
TARA_ARC_108_MAG_00117_000000000113_2	2.1.2.11
TARA_ARC_108_MAG_00117_000000000113_3	-
TARA_ARC_108_MAG_00117_000000000113_4	-
TARA_ARC_108_MAG_00117_000000000114_1	-
TARA_ARC_108_MAG_00117_000000000114_2	-
TARA_ARC_108_MAG_00117_000000000114_3	-
TARA_ARC_108_MAG_00117_000000000114_4	1.3.1.98,6.3.2.4
TARA_ARC_108_MAG_00117_000000000115_1	1.4.3.4
TARA_ARC_108_MAG_00117_000000000115_2	-
TARA_ARC_108_MAG_00117_000000000115_4	4.1.1.37
TARA_ARC_108_MAG_00117_000000000115_5	2.5.1.61
TARA_ARC_108_MAG_00117_000000000115_6	1.3.3.3
TARA_ARC_108_MAG_00117_000000000115_7	1.1.1.159
TARA_ARC_108_MAG_00117_000000000115_8	2.1.1.172
TARA_ARC_108_MAG_00117_000000000115_9	-
TARA_ARC_108_MAG_00117_000000000115_10	-
TARA_ARC_108_MAG_00117_000000000115_11	-
TARA_ARC_108_MAG_00117_000000000115_12	3.4.16.4
TARA_ARC_108_MAG_00117_000000000115_13	-
TARA_ARC_108_MAG_00117_000000000115_14	-
TARA_ARC_108_MAG_00117_000000000115_15	-
TARA_ARC_108_MAG_00117_000000000115_16	-
TARA_ARC_108_MAG_00117_000000000115_17	-
TARA_ARC_108_MAG_00117_000000000115_18	4.2.1.51
TARA_ARC_108_MAG_00117_000000000115_19	-
TARA_ARC_108_MAG_00117_000000000115_20	3.6.1.22
TARA_ARC_108_MAG_00117_000000000115_21	-
TARA_ARC_108_MAG_00117_000000000115_23	2.7.7.7
TARA_ARC_108_MAG_00117_000000000115_24	-
TARA_ARC_108_MAG_00117_000000000115_25	-
TARA_ARC_108_MAG_00117_000000000115_26	-
TARA_ARC_108_MAG_00117_000000000115_28	-
TARA_ARC_108_MAG_00117_000000000115_30	-
TARA_ARC_108_MAG_00117_000000000115_31	3.1.27.1,3.1.27.6
TARA_ARC_108_MAG_00117_000000000115_32	1.6.5.5
TARA_ARC_108_MAG_00117_000000000115_33	-
TARA_ARC_108_MAG_00117_000000000115_34	-
TARA_ARC_108_MAG_00117_000000000115_35	2.1.1.242
TARA_ARC_108_MAG_00117_000000000115_36	-
TARA_ARC_108_MAG_00117_000000000115_38	-
TARA_ARC_108_MAG_00117_000000000115_39	-
TARA_ARC_108_MAG_00117_000000000115_40	-
TARA_ARC_108_MAG_00117_000000000115_41	-
TARA_ARC_108_MAG_00117_000000000115_42	6.1.1.20
TARA_ARC_108_MAG_00117_000000000115_43	-
TARA_ARC_108_MAG_00117_000000000115_44	6.1.1.20
TARA_ARC_108_MAG_00117_000000000116_1	-
TARA_ARC_108_MAG_00117_000000000116_2	-
TARA_ARC_108_MAG_00117_000000000116_3	6.3.1.2
TARA_ARC_108_MAG_00117_000000000117_1	4.2.1.70
TARA_ARC_108_MAG_00117_000000000117_2	2.7.1.83
TARA_ARC_108_MAG_00117_000000000117_3	-
TARA_ARC_108_MAG_00117_000000000117_4	-
TARA_ARC_108_MAG_00117_000000000117_5	2.5.1.3
TARA_ARC_108_MAG_00117_000000000117_6	-
TARA_ARC_108_MAG_00117_000000000117_7	-
TARA_ARC_108_MAG_00117_000000000117_8	3.4.17.19
TARA_ARC_108_MAG_00117_000000000117_10	-
TARA_ARC_108_MAG_00117_000000000117_11	5.99.1.3
TARA_ARC_108_MAG_00117_000000000117_13	-
TARA_ARC_108_MAG_00117_000000000117_14	1.1.1.363,1.1.1.49
TARA_ARC_108_MAG_00117_000000000117_15	3.1.1.31
TARA_ARC_108_MAG_00117_000000000117_16	5.3.1.9
TARA_ARC_108_MAG_00117_000000000118_1	-
TARA_ARC_108_MAG_00117_000000000118_2	-
TARA_ARC_108_MAG_00117_000000000118_3	3.4.11.19
TARA_ARC_108_MAG_00117_000000000118_4	-
TARA_ARC_108_MAG_00117_000000000118_5	-
TARA_ARC_108_MAG_00117_000000000118_6	5.3.3.2
TARA_ARC_108_MAG_00117_000000000118_7	1.1.5.3
TARA_ARC_108_MAG_00117_000000000118_8	2.7.1.30
TARA_ARC_108_MAG_00117_000000000118_9	3.7.1.20
TARA_ARC_108_MAG_00117_000000000118_10	-
TARA_ARC_108_MAG_00117_000000000119_1	-
TARA_ARC_108_MAG_00117_000000000119_3	-
TARA_ARC_108_MAG_00117_000000000119_4	-
TARA_ARC_108_MAG_00117_000000000120_1	4.2.1.55
TARA_ARC_108_MAG_00117_000000000120_2	2.7.1.26,2.7.7.2
TARA_ARC_108_MAG_00117_000000000120_3	-
TARA_ARC_108_MAG_00117_000000000120_4	4.1.2.48
TARA_ARC_108_MAG_00117_000000000120_5	-
TARA_ARC_108_MAG_00117_000000000120_6	-
TARA_ARC_108_MAG_00117_000000000120_7	2.7.6.1
TARA_ARC_108_MAG_00117_000000000120_8	-
TARA_ARC_108_MAG_00117_000000000120_9	-
TARA_ARC_108_MAG_00117_000000000120_10	3.6.3.14
TARA_ARC_108_MAG_00117_000000000120_11	-
TARA_ARC_108_MAG_00117_000000000121_1	-
TARA_ARC_108_MAG_00117_000000000121_3	-
TARA_ARC_108_MAG_00117_000000000121_5	-
TARA_ARC_108_MAG_00117_000000000122_2	6.3.1.2
TARA_ARC_108_MAG_00117_000000000122_3	2.2.1.2
TARA_ARC_108_MAG_00117_000000000122_4	-
TARA_ARC_108_MAG_00117_000000000122_5	-
TARA_ARC_108_MAG_00117_000000000122_6	-
TARA_ARC_108_MAG_00117_000000000122_7	1.1.1.16,1.1.99.21
TARA_ARC_108_MAG_00117_000000000123_1	2.7.7.6
TARA_ARC_108_MAG_00117_000000000124_1	2.8.1.13
TARA_ARC_108_MAG_00117_000000000124_2	2.4.1.182
TARA_ARC_108_MAG_00117_000000000124_3	-
TARA_ARC_108_MAG_00117_000000000124_4	2.3.1.129
TARA_ARC_108_MAG_00117_000000000124_5	4.2.1.59
TARA_ARC_108_MAG_00117_000000000124_6	-
TARA_ARC_108_MAG_00117_000000000124_7	-
TARA_ARC_108_MAG_00117_000000000125_1	6.3.1.2,6.3.4.12
TARA_ARC_108_MAG_00117_000000000125_2	1.14.13.148
TARA_ARC_108_MAG_00117_000000000125_3	1.14.13.148
TARA_ARC_108_MAG_00117_000000000125_5	2.1.2.10
TARA_ARC_108_MAG_00117_000000000125_6	-
TARA_ARC_108_MAG_00117_000000000125_9	-
TARA_ARC_108_MAG_00117_000000000125_10	-
TARA_ARC_108_MAG_00117_000000000125_11	-
TARA_ARC_108_MAG_00117_000000000125_12	-
TARA_ARC_108_MAG_00117_000000000125_13	-
TARA_ARC_108_MAG_00117_000000000125_14	5.2.1.1
TARA_ARC_108_MAG_00117_000000000125_15	-
TARA_ARC_108_MAG_00117_000000000126_2	-
TARA_ARC_108_MAG_00117_000000000126_3	2.3.1.9
TARA_ARC_108_MAG_00117_000000000126_4	1.13.12.16
TARA_ARC_108_MAG_00117_000000000126_5	-
TARA_ARC_108_MAG_00117_000000000126_6	-
TARA_ARC_108_MAG_00117_000000000126_7	-
TARA_ARC_108_MAG_00117_000000000126_8	-
TARA_ARC_108_MAG_00117_000000000126_9	1.3.8.7
TARA_ARC_108_MAG_00117_000000000126_10	-
TARA_ARC_108_MAG_00117_000000000126_11	-
TARA_ARC_108_MAG_00117_000000000126_12	3.6.3.27
TARA_ARC_108_MAG_00117_000000000126_13	-
TARA_ARC_108_MAG_00117_000000000126_14	-
TARA_ARC_108_MAG_00117_000000000126_15	-
TARA_ARC_108_MAG_00117_000000000127_1	1.2.5.3
TARA_ARC_108_MAG_00117_000000000127_2	1.2.5.3
TARA_ARC_108_MAG_00117_000000000127_3	1.1.1.175
TARA_ARC_108_MAG_00117_000000000128_1	-
TARA_ARC_108_MAG_00117_000000000128_2	-
TARA_ARC_108_MAG_00117_000000000128_3	1.1.1.267
TARA_ARC_108_MAG_00117_000000000129_1	-
TARA_ARC_108_MAG_00117_000000000129_2	-
TARA_ARC_108_MAG_00117_000000000129_3	3.4.11.19
TARA_ARC_108_MAG_00117_000000000129_5	-
TARA_ARC_108_MAG_00117_000000000129_6	-
TARA_ARC_108_MAG_00117_000000000130_1	1.2.1.12
TARA_ARC_108_MAG_00117_000000000130_2	1.2.1.12
TARA_ARC_108_MAG_00117_000000000130_3	2.7.7.3
TARA_ARC_108_MAG_00117_000000000130_4	-
TARA_ARC_108_MAG_00117_000000000130_5	-
TARA_ARC_108_MAG_00117_000000000130_6	1.2.1.18,1.2.1.27
TARA_ARC_108_MAG_00117_000000000130_7	1.3.8.7
TARA_ARC_108_MAG_00117_000000000130_8	1.1.1.31,4.2.1.17
TARA_ARC_108_MAG_00117_000000000130_9	-
TARA_ARC_108_MAG_00117_000000000130_10	-
TARA_ARC_108_MAG_00117_000000000130_12	-
TARA_ARC_108_MAG_00117_000000000131_1	-
TARA_ARC_108_MAG_00117_000000000131_2	-
TARA_ARC_108_MAG_00117_000000000132_2	-
TARA_ARC_108_MAG_00117_000000000132_3	-
TARA_ARC_108_MAG_00117_000000000132_4	4.1.99.22
TARA_ARC_108_MAG_00117_000000000133_1	-
TARA_ARC_108_MAG_00117_000000000133_3	4.1.2.13
TARA_ARC_108_MAG_00117_000000000133_4	-
TARA_ARC_108_MAG_00117_000000000133_5	-
TARA_ARC_108_MAG_00117_000000000133_6	4.2.1.2
TARA_ARC_108_MAG_00117_000000000133_7	-
TARA_ARC_108_MAG_00117_000000000133_8	-
TARA_ARC_108_MAG_00117_000000000134_2	1.8.5.6
TARA_ARC_108_MAG_00117_000000000134_3	-
TARA_ARC_108_MAG_00117_000000000135_1	-
TARA_ARC_108_MAG_00117_000000000135_2	-
TARA_ARC_108_MAG_00117_000000000135_3	-
TARA_ARC_108_MAG_00117_000000000135_5	-
TARA_ARC_108_MAG_00117_000000000135_6	3.6.3.17
TARA_ARC_108_MAG_00117_000000000136_1	-
TARA_ARC_108_MAG_00117_000000000136_2	-
TARA_ARC_108_MAG_00117_000000000136_3	-
TARA_ARC_108_MAG_00117_000000000136_4	-
TARA_ARC_108_MAG_00117_000000000136_5	-
TARA_ARC_108_MAG_00117_000000000136_6	-
TARA_ARC_108_MAG_00117_000000000137_1	-
TARA_ARC_108_MAG_00117_000000000137_3	-
TARA_ARC_108_MAG_00117_000000000137_4	-
TARA_ARC_108_MAG_00117_000000000137_5	3.1.1.5
TARA_ARC_108_MAG_00117_000000000137_6	-
TARA_ARC_108_MAG_00117_000000000137_7	-
TARA_ARC_108_MAG_00117_000000000137_8	-
TARA_ARC_108_MAG_00117_000000000137_9	6.1.1.17
TARA_ARC_108_MAG_00117_000000000137_10	-
TARA_ARC_108_MAG_00117_000000000138_1	-
TARA_ARC_108_MAG_00117_000000000138_2	-
TARA_ARC_108_MAG_00117_000000000138_3	-
TARA_ARC_108_MAG_00117_000000000138_4	-
TARA_ARC_108_MAG_00117_000000000138_5	-
TARA_ARC_108_MAG_00117_000000000138_6	-
TARA_ARC_108_MAG_00117_000000000138_7	-
TARA_ARC_108_MAG_00117_000000000138_8	-
TARA_ARC_108_MAG_00117_000000000139_1	1.14.13.7
TARA_ARC_108_MAG_00117_000000000139_2	-
TARA_ARC_108_MAG_00117_000000000139_3	-
TARA_ARC_108_MAG_00117_000000000139_4	-
TARA_ARC_108_MAG_00117_000000000139_5	-
TARA_ARC_108_MAG_00117_000000000140_1	-
TARA_ARC_108_MAG_00117_000000000140_2	2.7.1.33
TARA_ARC_108_MAG_00117_000000000140_3	6.3.4.15
